Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRH39,OUT045,1672.1567
NCD54,OUT045,1676.68414
FDU16,OUT027,2287.55564
NCW29,OUT045,1809.71098
FDV25,OUT027,5148.2985
FDM56,OUT035,1494.78758
FDZ04,OUT027,2118.77534
FDG59,OUT019,115.98236
FDI56,OUT045,1291.9849
FDS33,OUT035,1982.7524
FDC23,OUT049,3073.06648
FDT11,OUT049,2910.01206
FDG17,OUT045,4840.89864
FDZ44,OUT045,1157.8262
FDJ52,OUT013,2247.27474
DRI23,OUT046,2962.61026
DRE15,OUT010,186.82348
NCF07,OUT013,1804.18484
NCR29,OUT049,967.94004
FDE44,OUT019,141.21618
FDT23,OUT035,1609.37176
NCG06,OUT017,3757.97494
NCU41,OUT010,443.7557
FDH46,OUT017,1732.87766
FDV31,OUT013,2806.81306
NCT41,OUT027,3383.32928
FDE22,OUT027,3617.42456
FDC26,OUT045,1232.7287
DRF51,OUT017,859.5478
NCY53,OUT019,144.41202
FDY21,OUT017,3834.14246
FDL27,OUT013,1221.01062
FDZ34,OUT049,3591.6581
NCF43,OUT010,300.14264
FDC21,OUT035,1600.78294
FDL26,OUT013,2434.29796
FDT25,OUT010,165.38472
NCR30,OUT046,1411.42942
DRL23,OUT019,222.0443
NCR05,OUT049,2544.0218
NCE19,OUT018,790.9704
FDY07,OUT035,777.72098
FDB10,OUT017,3694.1913
FDP57,OUT013,1498.91554
FDU48,OUT019,217.7166
FDH48,OUT035,1204.36562
FDO33,OUT035,2130.02736
NCU29,OUT045,2003.65852
FDW35,OUT046,928.92416
FDH05,OUT010,612.26968
FDP26,OUT049,1426.34334
DRG27,OUT035,706.28064
FDQ33,OUT046,2978.32314
FDH20,OUT010,234.42818
FDV14,OUT046,1190.65014
DRD01,OUT046,827.05676
NCI17,OUT049,940.1096
FDF39,OUT010,680.31444
FDX37,OUT046,1324.00988
NCX17,OUT035,3515.22426
FDN03,OUT013,4277.69842
NCS41,OUT010,367.32186
FDH34,OUT045,3407.69756
NCX53,OUT018,2022.10118
FDY31,OUT046,1812.44076
FDD20,OUT017,1995.26944
FDE51,OUT045,867.47082
FDV27,OUT046,1516.62582
FDF16,OUT035,3127.2626
FDZ02,OUT049,1272.94302
NCK05,OUT045,1085.254
FDM12,OUT027,3837.60462
NCA05,OUT018,2300.20584
FDX33,OUT045,2069.90562
FDM25,OUT049,3818.16326
FDE41,OUT018,1145.57548
FDW14,OUT045,1155.02984
NCD30,OUT046,1822.89382
FDB23,OUT010,401.8103
FDF45,OUT046,1204.23246
FDW20,OUT017,2078.89392
FDF47,OUT045,3097.56792
NCR05,OUT019,667.86398
DRB01,OUT046,3535.19826
FDE36,OUT013,2250.80348
FDU56,OUT049,3740.53098
FDB23,OUT049,2490.22516
FDN48,OUT049,1380.5363
FDS43,OUT013,2459.93126
NCN05,OUT013,2657.00806
NCL53,OUT049,2410.5289
FDL56,OUT046,1553.37798
FDH17,OUT018,1422.74802
FDP37,OUT046,2334.69428
FDG09,OUT019,508.20514
FDA55,OUT045,4410.2592
FDX31,OUT049,4343.74578
FDJ41,OUT045,4701.34696
DRC24,OUT045,1975.22886
FDQ21,OUT035,2103.32878
NCT54,OUT045,1213.35392
FDH08,OUT049,4386.88962
FDY38,OUT018,3436.32696
DRM11,OUT010,473.78328
FDG32,OUT049,3069.20484
NCH18,OUT046,3312.75448
FDI20,OUT035,4236.8183
FDA33,OUT018,2433.36584
FDN45,OUT013,2973.19648
FDT45,OUT010,110.5228
FDR32,OUT035,3360.02628
FDA48,OUT017,3604.44146
FDN23,OUT017,2232.89346
NCR18,OUT035,681.97894
FDD45,OUT046,1365.75554
FDI22,OUT018,3517.95404
FDT09,OUT013,2725.25256
DRC24,OUT027,4458.06364
FDT39,OUT046,2093.80784
FDX28,OUT045,2022.16776
FDA50,OUT018,1503.44298
FDT33,OUT027,4729.64346
FDQ60,OUT049,2554.40828
NCM19,OUT018,1656.90988
FDF40,OUT046,3945.06474
NCI30,OUT035,3020.60144
FDK34,OUT049,4865.79956
FDA38,OUT027,5652.44226
FDT02,OUT045,700.55476
FDC11,OUT017,1011.6831
FDD08,OUT046,496.6868
NCS29,OUT046,6821.91996
DRI03,OUT010,567.86082
FDK48,OUT035,1230.26524
FDM52,OUT049,2731.64424
FDP49,OUT035,608.47462
DRA24,OUT046,2133.02346
NCJ43,OUT049,2726.25126
FDE11,OUT045,2129.62788
FDP01,OUT049,1509.16886
FDQ59,OUT018,972.26774
FDA43,OUT019,474.0496
FDL14,OUT017,1922.23118
FDV50,OUT010,288.55772
FDT01,OUT027,6447.20772
NCC42,OUT035,2113.51552
FDO28,OUT046,1694.52758
FDD32,OUT019,205.26614
FDV45,OUT035,3296.30922
NCW17,OUT019,331.70156
NCJ17,OUT027,1665.29896
NCF18,OUT049,3474.27756
FDP01,OUT045,2225.4365
FDH24,OUT045,2648.01976
FDI38,OUT027,5479.00136
FDX03,OUT035,598.35446
FDY28,OUT046,2972.26436
FDN34,OUT018,2657.2078
FDJ02,OUT045,2520.25274
FDW40,OUT019,262.991
FDX03,OUT017,543.15964
FDE17,OUT027,3948.8598
FDT58,OUT046,2450.07742
FDI38,OUT013,4230.75952
FDW22,OUT035,4432.03086
FDS15,OUT027,3172.00436
NCX06,OUT013,3595.71948
DRK47,OUT035,4091.20784
FDC23,OUT027,6203.65808
FDM56,OUT010,168.58056
FDP21,OUT046,3231.99294
FDP58,OUT046,4110.84894
FDA27,OUT019,601.5503
FDK41,OUT019,274.90882
NCH42,OUT046,3391.31888
FDG29,OUT045,683.64344
FDW15,OUT018,2736.97064
FDD28,OUT018,825.9249
FDQ37,OUT049,4497.07952
FDC23,OUT035,4144.605
FDV13,OUT035,1406.5025
FDK33,OUT046,3459.43022
FDO33,OUT013,2904.68566
FDN21,OUT017,2170.1751
NCW06,OUT027,6492.41554
FDI38,OUT035,4018.50248
FDC21,OUT027,2325.17334
NCS05,OUT046,2041.6757
NCN53,OUT049,438.29614
FDV40,OUT010,144.21228
FDG60,OUT017,3771.55726
NCY30,OUT027,4908.14444
FDM40,OUT045,1897.79632
NCO30,OUT046,2692.96126
FDK10,OUT046,2712.93526
FDM36,OUT045,3194.77472
FDN10,OUT013,1773.82436
FDM46,OUT018,1489.86066
FDX50,OUT049,1477.67652
FDP33,OUT045,3700.58298
FDO12,OUT045,3280.66292
FDC28,OUT013,1272.6767
FDO31,OUT045,989.17906
FDX45,OUT035,2632.04056
FDV21,OUT049,2719.19378
FDH04,OUT049,1226.00412
NCG54,OUT013,3158.28888
FDO13,OUT046,2416.65426
FDA09,OUT027,5570.48228
FDC38,OUT017,1978.95734
NCO42,OUT046,2285.49166
FDL45,OUT049,2236.28904
NCK31,OUT013,717.33292
FDM39,OUT017,2882.51452
FDC22,OUT010,503.07848
FDF46,OUT046,1509.63492
FDQ37,OUT045,3826.6855
FDH41,OUT010,628.91468
FDQ04,OUT046,689.7688
NCQ02,OUT027,4604.53964
FDJ57,OUT027,5644.51924
NCE07,OUT049,1844.53232
FDE56,OUT013,834.97978
FDI20,OUT049,4554.93754
FDK36,OUT018,629.44732
FDP08,OUT027,6100.25934
FDF44,OUT017,2775.52046
NCU53,OUT017,2443.01994
FDF47,OUT035,2857.08096
FDS55,OUT010,472.51826
FDZ52,OUT010,254.3356
FDL04,OUT018,1407.96726
NCM26,OUT035,2814.53634
FDX43,OUT049,2134.62138
FDP52,OUT049,4345.27712
DRK49,OUT045,761.14256
FDE38,OUT013,2071.23722
DRF13,OUT035,2836.308
FDK41,OUT010,190.35222
FDJ04,OUT027,2852.6201
FDZ44,OUT018,1505.77328
FDS11,OUT013,4439.42124
FDA55,OUT049,4081.08768
NCW53,OUT046,3011.54656
FDB49,OUT027,2763.60264
FDD23,OUT017,2849.9569
NCV42,OUT045,1710.57336
NCZ29,OUT018,2469.31904
FDQ26,OUT013,587.76824
FDV08,OUT017,591.69646
FDC53,OUT049,1484.20136
FDV58,OUT010,426.31174
NCP02,OUT019,194.14728
DRI37,OUT045,775.92332
FDQ12,OUT049,4437.09094
FDE33,OUT046,1363.15892
FDX27,OUT045,2039.27882
FDM22,OUT017,840.70566
NCH30,OUT019,215.45288
FDC04,OUT017,2931.45082
FDO38,OUT046,1370.14982
FDV52,OUT027,2806.61332
FDB32,OUT013,1616.8953
FDV43,OUT018,521.52114
FDI24,OUT018,2806.21384
FDR40,OUT017,1061.48494
FDW02,OUT049,2673.91938
FDE44,OUT049,903.35744
FDL38,OUT046,1309.69518
NCT54,OUT010,204.53376
DRJ39,OUT010,675.58726
FDW55,OUT049,4259.65524
DRF13,OUT019,382.5021
NCW17,OUT049,2973.32964
FDP13,OUT035,745.42968
FDS08,OUT018,2004.45748
NCP17,OUT035,1333.99688
NCO53,OUT035,1781.6808
FDH19,OUT045,2456.73542
FDJ04,OUT017,2171.57328
FDG10,OUT049,809.2799
FDA40,OUT010,287.55902
FDI53,OUT045,2266.44978
FDU09,OUT010,139.68484
FDK60,OUT045,1787.60642
FDR43,OUT017,673.7896
FDW22,OUT017,4258.58996
DRP47,OUT010,515.6621
DRG48,OUT010,578.64678
FDA14,OUT035,2207.06042
FDU49,OUT013,1861.11074
FDK28,OUT045,5517.28486
FDT19,OUT046,3035.78168
NCQ42,OUT045,1725.28754
FDD03,OUT045,3495.91606
NCM53,OUT013,1695.06022
NCX53,OUT045,2310.19284
FDV14,OUT027,2119.2414
NCZ54,OUT017,4954.8836
FDB39,OUT013,790.43776
DRC24,OUT046,1975.89466
FDY36,OUT013,1552.24612
FDN01,OUT035,3335.79116
DRH25,OUT046,918.40452
FDV08,OUT046,576.78254
NCP53,OUT049,4880.38058
FDU52,OUT010,568.19372
NCI42,OUT045,2420.91538
FDZ14,OUT035,2544.0218
FDF11,OUT046,3003.62354
FDQ13,OUT018,1283.59582
FDO32,OUT010,180.63154
DRJ37,OUT018,2148.07054
FDY43,OUT046,2917.00296
NCT41,OUT017,1895.33286
NCV17,OUT045,2558.60282
FDM04,OUT027,1232.19606
DRB48,OUT018,269.71558
FDM24,OUT013,2165.04844
FDT37,OUT049,3943.06734
NCO05,OUT010,236.42558
FDL13,OUT046,3618.15694
FDL15,OUT017,1804.11826
FDB11,OUT018,3584.53404
FDL14,OUT019,360.33096
FDY10,OUT019,194.54676
FDJ40,OUT049,2137.218
NCW18,OUT046,3582.004
NCY06,OUT013,2643.82522
DRE13,OUT018,1192.4478
FDA26,OUT045,4242.8105
NCE19,OUT010,188.0885
FDE33,OUT035,996.10338
DRL59,OUT027,1264.95342
FDY07,OUT046,1150.36924
FDF57,OUT018,1842.06886
FDM58,OUT035,1781.08158
FDP26,OUT027,2057.92122
FDY32,OUT046,3018.7372
FDD51,OUT010,88.2185
FDU22,OUT018,1916.5053
FDZ49,OUT018,3795.52606
NCI42,OUT017,3560.16576
FDT04,OUT027,657.1446
NCU41,OUT045,2991.83888
FDS56,OUT045,4453.66936
NCN42,OUT017,2094.6068
FDK34,OUT046,3840.3344
FDB03,OUT017,3822.55754
DRJ25,OUT035,791.43646
FDT25,OUT027,3322.27542
FDN20,OUT013,2309.06098
FDP09,OUT013,3654.64278
FDM20,OUT019,497.41918
NCG55,OUT046,2238.28644
NCP14,OUT045,2686.76932
NCH06,OUT046,3363.75476
FDV52,OUT013,1654.31326
NCL07,OUT035,685.774
DRJ11,OUT027,4005.85228
DRO59,OUT013,854.48772
FDW15,OUT010,267.05238
NCQ30,OUT035,2133.75584
NCN54,OUT019,210.32622
FDY01,OUT027,3125.06546
FDX39,OUT035,3523.54676
FDH53,OUT027,2195.1426
FDA57,OUT035,686.7727
NCC07,OUT010,204.0677
FDU28,OUT013,2557.0049
FDK36,OUT010,111.8544
FDR36,OUT018,860.81282
NCQ17,OUT035,2793.6968
FDS28,OUT019,146.94206
FDE08,OUT045,2907.8815
FDU22,OUT046,2258.92624
FDG41,OUT045,1147.37314
FDO31,OUT010,157.59486
FDM21,OUT019,554.14534
FDU40,OUT017,2673.38674
FDV36,OUT018,1800.85584
FDT10,OUT027,2109.12124
FDX38,OUT045,781.51604
NCU30,OUT027,4550.67642
NCV06,OUT049,3619.55512
FDT16,OUT035,4196.73714
NCP41,OUT027,2165.31476
FDZ56,OUT017,3128.99368
FDC22,OUT035,2554.14196
FDU10,OUT035,681.24656
FDS46,OUT045,890.90698
FDO08,OUT049,2225.56966
NCV42,OUT018,1807.91332
FDP33,OUT035,3973.1615
FDJ12,OUT046,2835.77536
FDH04,OUT045,1568.35848
NCU54,OUT013,2932.1832
FDO36,OUT010,556.20932
FDT37,OUT027,5780.4756
FDD14,OUT010,714.7363
FDA16,OUT013,2769.728
NCS42,OUT019,186.35742
FDP10,OUT019,307.06696
FDQ28,OUT049,3070.20354
FDK57,OUT010,318.71846
FDK02,OUT013,1881.61738
FDW47,OUT018,1645.39154
NCC42,OUT018,2131.42554
FDQ37,OUT018,4824.0539
FDL40,OUT046,1555.10906
DRE13,OUT010,130.96286
FDQ34,OUT027,2980.38712
NCB54,OUT046,1709.50808
FDS48,OUT049,2001.26164
FDO15,OUT045,1079.5947
NCT30,OUT013,894.76862
FDU49,OUT027,2847.89292
FDE21,OUT046,2414.12422
FDS49,OUT019,257.19854
FDT38,OUT027,1897.13052
FDZ01,OUT045,1860.44494
FDC41,OUT035,1164.28446
DRG13,OUT010,308.73146
NCZ42,OUT018,4066.83956
NCM07,OUT045,1748.85686
NCV17,OUT018,1888.74144
DRK39,OUT035,1080.32708
FDS37,OUT018,1627.5481
FDV12,OUT019,314.98998
NCG19,OUT018,2963.54238
FDS51,OUT013,530.57602
NCO14,OUT046,524.9833
FDC38,OUT046,2551.14586
FDN15,OUT046,1583.67188
NCH42,OUT013,4595.15186
FDQ22,OUT046,593.5607
FDC05,OUT013,3481.60136
FDZ31,OUT013,2553.54274
DRJ23,OUT049,3947.26188
FDC52,OUT035,2484.63244
DRD12,OUT010,174.70592
FDV55,OUT017,2089.2804
FDD32,OUT046,1354.83642
FDR01,OUT049,2526.711
FDY08,OUT019,454.80798
FDQ45,OUT045,3011.81288
DRN11,OUT027,4657.33758
NCS05,OUT018,1877.02336
FDY32,OUT035,2569.18904
NCD31,OUT045,3067.20744
NCE06,OUT049,2503.34142
NCP14,OUT046,2746.69132
NCF18,OUT019,442.55726
FDF14,OUT018,2285.0256
FDB22,OUT017,2161.5197
NCH54,OUT049,3719.09222
FDU27,OUT035,628.58178
FDS58,OUT027,4625.71208
NCU29,OUT035,2528.77498
FDJ57,OUT013,4379.03318
FDL56,OUT049,1396.8484
FDH60,OUT035,2828.11866
FDN24,OUT018,1028.86074
FDD02,OUT017,2547.48396
FDP15,OUT017,3999.92666
FDB28,OUT027,6387.6852
DRC49,OUT045,2367.5848
NCG30,OUT018,1831.08316
FDJ14,OUT049,1114.8821
FDL52,OUT045,847.76314
NCG19,OUT027,5001.4896
NCN41,OUT035,2181.1608
FDW22,OUT013,4065.0419
FDI02,OUT013,1158.1591
FDV51,OUT045,2208.99124
FDV48,OUT046,1061.88442
NCL17,OUT019,344.75124
FDP46,OUT045,1572.81934
FDU10,OUT045,506.60722
FDT37,OUT010,574.9183
FDI27,OUT035,750.6895
FDN51,OUT046,4225.10022
FDW07,OUT035,1109.42254
FDN45,OUT049,2735.23956
DRN37,OUT027,5552.90516
DRF48,OUT049,2593.55732
FDP38,OUT019,185.02582
NCX18,OUT027,4761.4687
FDK45,OUT018,1711.70522
FDZ37,OUT049,1448.58106
FDS50,OUT018,3437.79172
NCR54,OUT018,3334.3264
NCS17,OUT035,1369.95008
FDV31,OUT046,2066.51004
DRE27,OUT017,1531.47316
FDN60,OUT013,3142.70916
FDK26,OUT013,4349.47166
FDX37,OUT018,1560.43546
FDW31,OUT046,2009.85046
FDX26,OUT018,3961.04394
DRL49,OUT019,359.93148
FDU49,OUT017,2159.58888
FDY58,OUT046,4107.3202
FDN03,OUT045,4268.97644
NCV06,OUT010,493.75728
FDH53,OUT045,1247.84236
FDG31,OUT018,689.4359
NCC06,OUT045,2776.31942
FDS13,OUT049,4382.36218
FDP16,OUT035,5214.5456
FDA35,OUT013,2461.19628
DRP47,OUT018,3226.33364
FDY28,OUT010,453.0769
FDY20,OUT035,1305.9667
NCH30,OUT017,1706.91146
NCR29,OUT019,105.99536
NCP05,OUT013,2605.6083
NCF30,OUT019,311.12834
FDA08,OUT035,2736.438
FDN51,OUT027,6174.36288
FDH12,OUT046,1580.14314
FDY39,OUT017,3679.61028
NCO53,OUT045,3392.51732
FDB40,OUT046,2287.48906
FDH02,OUT049,508.87094
FDY11,OUT027,1737.738
FDQ09,OUT019,238.42298
FDP16,OUT013,4437.75674
NCF55,OUT018,366.98896
FDY09,OUT027,4643.55552
FDY39,OUT045,3563.22844
NCU53,OUT049,2294.28022
NCT41,OUT049,2624.31728
FDJ45,OUT046,649.02184
FDR28,OUT013,2068.10796
FDN08,OUT013,1931.08632
FDJ07,OUT049,1814.83764
FDZ09,OUT027,3922.2278
FDQ14,OUT017,2255.86356
FDY12,OUT027,1677.1502
FDK57,OUT046,2069.3064
FDD20,OUT049,1949.66214
FDS36,OUT018,2376.43994
FDI40,OUT049,1616.69556
FDJ40,OUT045,2470.31774
FDE08,OUT013,2812.6721
DRK01,OUT013,1459.69992
FDC58,OUT049,558.40646
FDE50,OUT046,3784.14088
FDX48,OUT035,2091.01148
DRM35,OUT018,2505.87146
FDG41,OUT013,1587.00088
FDB52,OUT046,3144.70656
FDV19,OUT045,2827.11996
DRG48,OUT017,2187.153
FDI26,OUT013,2723.52148
FDU11,OUT019,473.3838
FDF59,OUT019,245.21414
FDR07,OUT049,1258.362
NCE06,OUT017,2687.10222
FDE10,OUT046,2251.4027
NCO55,OUT046,1546.52024
FDZ13,OUT013,702.68532
FDT50,OUT017,1348.04526
FDH12,OUT010,263.19074
FDD21,OUT045,1224.60594
NCM05,OUT013,5203.42674
FDK04,OUT013,1017.60872
FDN33,OUT017,1777.41968
NCM18,OUT010,184.82608
DRC25,OUT049,1332.33238
FDT47,OUT017,1659.63966
FDD45,OUT027,2615.06266
NCD07,OUT018,1464.36052
NCY54,OUT010,446.95154
FDL12,OUT049,1542.45886
FDL02,OUT017,1907.58358
FDC60,OUT035,1457.50278
FDR37,OUT017,4944.36396
FDY16,OUT017,2903.75354
FDU26,OUT045,1589.39776
FDN24,OUT013,1035.11926
FDH44,OUT013,2584.16954
FDE23,OUT010,104.06454
FDW60,OUT017,3000.49428
FDQ55,OUT049,2181.4937
FDV32,OUT027,1963.4442
FDV03,OUT010,300.14264
FDY14,OUT010,815.73816
NCL55,OUT027,4028.62264
DRF25,OUT017,653.74902
FDX03,OUT046,508.40488
FDF40,OUT045,3076.26232
FDX24,OUT010,225.7062
FDA25,OUT049,1233.66082
FDH21,OUT018,2243.87916
FDB47,OUT010,370.8506
FDT34,OUT019,324.31118
FDS39,OUT010,291.68698
NCU05,OUT046,1187.98694
FDE02,OUT049,1354.43694
FDL25,OUT035,1047.90262
FDC50,OUT049,1747.45868
FDZ32,OUT049,1107.15882
FDV14,OUT045,1110.15492
FDR07,OUT045,1127.66546
FDB26,OUT049,694.82888
NCR50,OUT045,3323.80676
FDP01,OUT018,2127.29758
FDH57,OUT045,1527.47836
FDM60,OUT027,987.58114
FDA45,OUT017,3498.84558
FDU55,OUT017,5003.1541
FDH40,OUT035,1113.5505
FDG40,OUT019,72.5722
FDT12,OUT049,3707.8402
DRL59,OUT045,960.7494
FDT47,OUT018,1676.55098
FDI60,OUT017,891.30646
DRF51,OUT027,1097.97078
NCK31,OUT049,607.00986
FDB08,OUT045,2678.24708
FDM44,OUT035,1418.62006
FDD46,OUT018,2395.41524
FDR27,OUT019,284.09686
FDV56,OUT010,223.50906
FDM02,OUT049,1360.96178
FDU45,OUT018,2136.68536
FDZ10,OUT017,2135.08744
NCK31,OUT010,150.20448
FDR27,OUT035,2513.46158
FDF33,OUT013,1840.73726
FDJ36,OUT046,1247.3763
FDP33,OUT049,4821.7236
FDG17,OUT046,3856.91282
FDG47,OUT027,4284.28984
NCW29,OUT046,1659.5065
DRH59,OUT017,1235.7248
FDR32,OUT017,3480.53608
FDP48,OUT035,3200.30086
FDG17,OUT035,4727.91238
DRJ59,OUT017,566.19632
FDY48,OUT027,2870.86302
FDB02,OUT046,3211.61946
FDN10,OUT019,328.5723
NCD55,OUT035,476.51306
FDX34,OUT013,3061.61472
FDZ38,OUT045,3682.73954
DRF37,OUT049,4793.95974
DRL47,OUT019,246.07968
FDL27,OUT035,1257.42988
NCP53,OUT035,3581.53794
FDT03,OUT019,351.67556
FDJ28,OUT035,3156.62438
FDF40,OUT018,4423.44204
FDA32,OUT035,3181.59188
NCP02,OUT017,616.99686
FDZ31,OUT045,2988.04382
NCQ29,OUT013,4093.73788
FDP57,OUT010,144.07912
FDL32,OUT027,3556.17096
DRB01,OUT035,2345.01418
FDJ40,OUT046,1852.18902
FDO24,OUT018,2377.2389
FDO11,OUT018,3241.04782
FDA56,OUT035,1607.907
FDF02,OUT045,1637.868
FDA10,OUT013,1810.37678
NCI55,OUT017,2803.018
FDZ40,OUT010,150.33764
FDV08,OUT049,432.17078
FDN48,OUT013,1406.70224
FDU57,OUT017,2323.642
DRF49,OUT013,1710.57336
FDS02,OUT035,3244.84288
FDS43,OUT046,1995.80208
FDT16,OUT013,4400.53852
FDX19,OUT027,5946.65928
FDK15,OUT046,1669.02744
DRA12,OUT049,2105.52592
FDY35,OUT017,893.8365
NCU42,OUT013,3798.12268
FDD26,OUT013,3008.35072
FDR11,OUT018,2353.73616
NCP53,OUT045,3551.24404
FDP34,OUT045,2093.80784
NCV41,OUT019,370.91718
FDN20,OUT018,2246.14288
FDZ16,OUT018,2854.41776
FDZ28,OUT049,1813.3063
NCL55,OUT013,4692.69156
NCJ17,OUT046,1616.42924
FDT37,OUT046,3985.34564
FDV51,OUT049,2941.57098
FDZ28,OUT035,2349.47504
FDN27,OUT013,1811.90812
FDS14,OUT019,368.5203
FDZ58,OUT045,2110.2531
FDD46,OUT046,2785.3743
FDJ03,OUT035,802.9548
FDU03,OUT010,561.73546
FDA33,OUT027,2857.48044
NCW53,OUT035,3182.524
NCC55,OUT017,644.8273
FDP52,OUT019,686.70612
FDE39,OUT049,2552.54404
FDB44,OUT035,3451.90668
FDG59,OUT013,534.03818
FDI05,OUT013,1197.7742
FDF59,OUT045,1185.7898
FDM39,OUT019,435.4332
FDB14,OUT013,1642.59518
NCS05,OUT019,309.73016
DRJ35,OUT045,908.21778
FDO31,OUT019,223.64222
FDA31,OUT046,2690.76412
FDX40,OUT049,644.09492
FDW56,OUT045,2854.68408
FDH09,OUT018,599.48632
FDA52,OUT019,296.281
FDF20,OUT019,351.94188
FDE40,OUT046,1022.13616
NCU17,OUT046,1964.17658
NCP14,OUT035,2724.25386
FDN25,OUT027,2116.77794
FDU39,OUT049,743.3657
NCM05,OUT017,4095.06948
FDU07,OUT017,2821.39408
FDF28,OUT049,1732.54476
FDR57,OUT049,2849.15794
FDJ33,OUT013,1860.5781
DRH23,OUT035,987.84746
FDQ52,OUT046,4800.35142
DRK13,OUT035,3167.8764
FDP09,OUT046,4436.2254
FDR08,OUT027,2307.39648
FDV50,OUT045,1346.97998
FDT13,OUT049,3906.5815
FDJ27,OUT027,3318.0143
FDH21,OUT046,2462.59446
FDW14,OUT027,1916.63846
FDL52,OUT049,741.3683
FDW28,OUT017,3823.09018
FDL40,OUT049,1597.65368
FDE24,OUT046,2336.2922
FDX35,OUT049,3885.87512
FDP46,OUT017,1411.96206
FDX56,OUT045,3067.74008
FDQ45,OUT049,3550.51166
FDK50,OUT027,3263.55186
FDY26,OUT045,4860.27342
FDQ09,OUT017,1818.03348
FDN39,OUT049,3031.78688
FDP13,OUT017,842.03726
FDR51,OUT013,1750.25504
FDZ49,OUT010,746.29522
FDL28,OUT018,3723.02044
FDZ10,OUT035,1854.71906
FDK38,OUT013,1850.45794
DRL49,OUT027,3944.93158
FDR15,OUT013,1905.91908
FDQ24,OUT035,5135.51514
FDD56,OUT013,3469.8167
NCR42,OUT046,859.5478
FDH52,OUT045,901.02714
FDH57,OUT019,319.51742
FDR15,OUT010,323.31248
FDJ34,OUT035,2050.13136
FDW37,OUT035,1456.17118
FDQ23,OUT018,1771.29432
FDP34,OUT013,2335.09376
FDE04,OUT027,4337.42068
FDC48,OUT045,1637.40194
FDA47,OUT019,548.81894
FDI35,OUT018,3194.30866
NCV05,OUT013,1647.78842
FDR28,OUT045,2412.5263
FDH31,OUT017,1467.55636
FDP59,OUT019,264.92182
FDS19,OUT018,1224.67252
FDM60,OUT045,638.63536
FDJ44,OUT018,2423.1791
DRH51,OUT017,1438.4609
DRC25,OUT017,1607.70726
DRE25,OUT013,1411.96206
NCX05,OUT049,2220.443
FDR11,OUT017,2653.67906
DRP47,OUT045,4315.78218
DRC49,OUT019,415.99184
FDQ47,OUT027,1131.66026
FDL20,OUT013,1578.9447
FDM34,OUT035,2062.18234
NCN55,OUT013,4972.72704
FDD41,OUT035,1581.14184
FDE52,OUT049,1476.27834
NCT18,OUT019,371.44982
FDJ32,OUT018,780.25102
FDE16,OUT046,4291.081
FDZ09,OUT045,2687.1688
DRZ11,OUT046,2370.18142
FDK41,OUT049,1353.9043
FDE56,OUT049,1145.57548
FDH34,OUT013,3907.71336
DRI49,OUT013,1498.64922
DRI59,OUT046,4048.33032
DRC36,OUT049,2728.04892
FDS15,OUT019,364.92498
FDI07,OUT018,3134.85272
FDZ15,OUT018,1565.49554
NCX41,OUT027,5625.27762
NCO29,OUT019,441.4254
FDF57,OUT013,2040.81016
FDI33,OUT035,1639.8654
DRJ47,OUT049,2103.928
FDB34,OUT046,1089.31538
FDY22,OUT027,3775.61864
DRL11,OUT017,3040.90834
FDY46,OUT035,2993.37022
FDG17,OUT013,4646.41846
FDE52,OUT018,893.37044
DRP47,OUT027,4353.3333
FDO01,OUT010,228.23624
FDL09,OUT046,3026.7268
FDR57,OUT013,2558.46966
DRD37,OUT035,539.9638
FDQ36,OUT027,1023.40118
FDL33,OUT049,2692.56178
FDL48,OUT045,793.70018
FDL28,OUT049,2693.76022
NCN29,OUT046,705.54826
FDO13,OUT035,3058.88494
FDB38,OUT045,2600.88112
FDI36,OUT035,3214.4824
FDI58,OUT035,1494.58784
FDH22,OUT018,1552.6456
FDQ27,OUT013,2523.78148
FDT33,OUT046,2955.88568
FDC56,OUT045,1982.28634
FDF14,OUT046,2038.94592
FDQ39,OUT017,3043.63812
NCM43,OUT017,2574.6486
FDS46,OUT035,2023.63252
FDI22,OUT049,5184.45144
NCE43,OUT045,3061.61472
FDZ36,OUT010,664.4684
FDR13,OUT019,244.81466
FDP46,OUT018,1335.46164
FDW56,OUT019,503.94402
FDB40,OUT017,2332.69688
FDM28,OUT018,3148.10214
FDV49,OUT013,4923.2581
NCS53,OUT018,2236.15588
FDO03,OUT049,4863.46926
FDT15,OUT035,3294.77788
FDD33,OUT049,3875.08916
FDX13,OUT017,5964.10324
FDH60,OUT013,3282.7269
DRH51,OUT046,1334.66268
NCL07,OUT049,656.67854
FDW51,OUT045,2958.34914
FDF21,OUT019,489.16326
FDH26,OUT019,371.8493
FDJ03,OUT049,872.8638
FDU35,OUT017,2105.85882
DRL01,OUT018,3076.52864
FDE59,OUT045,752.62032
FDI60,OUT035,769.53164
DRH39,OUT035,1379.73734
FDK36,OUT049,1008.687
FDN52,OUT045,1512.56444
FDU12,OUT017,3795.19316
NCT05,OUT027,5205.75704
FDS37,OUT027,2652.48062
FDK24,OUT017,844.10124
DRF36,OUT013,3487.92646
FDN46,OUT010,264.72208
NCN06,OUT045,1943.93626
FDD59,OUT035,1430.87078
FDM14,OUT045,1812.44076
FDO10,OUT018,614.8663
FDU35,OUT013,2142.2115
NCA30,OUT018,2280.23184
